1 
100 284 32  827419
3 
4 
5 
15 
17 
19 
21 
22 
26 
28 
31 
35 
37 
38 
43 
48 
53 
57 
59 
60 
64 
67 
68 
73 
76 
77 
86 
89 
90 
91 
97 
98 
84965 
97295 
14278 
44516 
73390 
68118 
37649 
79648 
49258 
60121 
49970 
43589 
88106 
27937 
57999 
1198 
47749 
30431 
74021 
12094 
91855 
38132 
52802 
11084 
92061 
58124 
12508 
67977 
16948 
22078 
38148 
99469 
1 28 38336 
1 98 24283 
2 9 55863 
2 47 19461 
3 28 17459 
3 34 14859 
3 41 65494 
3 76 15239 
3 83 48281 
4 38 39538 
4 81 73011 
4 82 16017 
4 96 88056 
5 20 54296 
5 34 82254 
5 52 57625 
5 54 18171 
5 91 67517 
5 94 38314 
5 100 34641 
6 37 42183 
6 59 41099 
6 66 57249 
6 67 39103 
6 71 83996 
6 83 52306 
6 85 93406 
6 91 89374 
6 93 28478 
7 19 60875 
7 23 73156 
7 30 35746 
7 31 59308 
7 40 48045 
7 41 48017 
7 42 73404 
7 59 40624 
7 65 41279 
7 84 25292 
7 90 59232 
7 97 96755 
8 37 94862 
9 23 58492 
9 40 65746 
9 81 94551 
9 90 26045 
9 91 49950 
10 16 78010 
10 39 93314 
10 44 73424 
10 53 53490 
10 62 49919 
10 80 90185 
11 15 81461 
11 46 96029 
11 67 46364 
12 24 52507 
12 48 9750 
12 57 50772 
12 67 63398 
12 71 58692 
13 35 87104 
13 44 82931 
13 52 15303 
13 58 96334 
13 88 68436 
14 84 59369 
14 100 8982 
15 21 57824 
15 31 85272 
15 46 5215 
15 47 56990 
16 20 12816 
16 24 67772 
16 51 56533 
16 73 19713 
16 81 77075 
16 85 63079 
17 24 43314 
17 32 79176 
17 37 53730 
17 41 55237 
17 46 50087 
17 51 76776 
17 67 95151 
18 44 36658 
18 66 59055 
18 80 29699 
19 27 3772 
19 40 41587 
19 62 27188 
19 75 7828 
19 97 47150 
20 87 92925 
20 91 49416 
20 93 40111 
20 96 65066 
20 98 11446 
20 99 75227 
21 34 23098 
21 73 56880 
21 76 65412 
21 82 63181 
21 83 82855 
21 89 89778 
22 40 83046 
22 63 93325 
22 81 68366 
23 27 64247 
23 68 31235 
23 74 58155 
24 37 60828 
24 40 42809 
24 47 10847 
24 58 78728 
24 64 34046 
24 72 60162 
24 74 71009 
25 27 51474 
25 33 17137 
25 39 36416 
25 78 56546 
25 92 78672 
26 30 19741 
26 36 57794 
26 49 45733 
26 69 53095 
26 75 61634 
26 97 7621 
27 49 94683 
27 68 95085 
28 36 78957 
28 46 18233 
28 52 24539 
28 56 62539 
28 94 67145 
29 38 72192 
29 42 58605 
29 53 62578 
29 58 89248 
29 74 92971 
29 92 90929 
29 93 15944 
30 32 80003 
30 36 51817 
31 41 45840 
31 62 75910 
32 33 43274 
32 77 32584 
32 92 35912 
33 54 46355 
33 74 77628 
33 79 54629 
33 91 37781 
33 94 3431 
34 36 41147 
34 45 49655 
34 48 24414 
34 84 98537 
34 90 7574 
34 91 27743 
35 85 13939 
35 90 39822 
36 47 15316 
36 49 29255 
36 74 64384 
36 77 75487 
36 84 73575 
36 90 55096 
37 59 42724 
37 64 16694 
37 91 12162 
37 92 7164 
38 53 5347 
38 65 93542 
38 88 2198 
38 93 89716 
38 98 29748 
39 41 51830 
39 53 66016 
39 66 19081 
39 73 52955 
39 80 38686 
39 90 9184 
39 96 79869 
39 98 74382 
40 43 77281 
40 48 68767 
40 55 64778 
40 73 79662 
40 84 23520 
41 88 57610 
41 91 27069 
42 49 51716 
42 75 68383 
42 83 45626 
43 59 16247 
43 65 12443 
43 73 31708 
43 75 48355 
44 72 5885 
44 75 87289 
45 68 94123 
45 72 29685 
46 50 45552 
46 58 68161 
46 65 1626 
46 86 44840 
46 90 95115 
46 100 10727 
47 97 3172 
48 71 51073 
49 63 55792 
49 83 16043 
49 87 28590 
49 96 80200 
50 80 1729 
51 74 67730 
52 67 46408 
53 59 42854 
53 81 41302 
53 82 23891 
53 91 97498 
54 55 32853 
54 58 63378 
54 86 50446 
54 95 93522 
55 97 35310 
56 64 16898 
56 78 61563 
56 86 1543 
56 98 10505 
57 60 13197 
57 62 74761 
57 79 35295 
57 94 50565 
59 68 77523 
60 65 4497 
60 91 96069 
60 94 82454 
61 69 49476 
61 90 86988 
61 96 4354 
62 64 10113 
62 75 46576 
62 89 79286 
62 100 12064 
63 84 27619 
64 77 31294 
64 82 32698 
65 69 25140 
67 82 82867 
69 75 96896 
69 87 967 
69 88 57499 
69 96 23322 
70 90 17240 
70 94 98954 
71 90 14613 
72 76 88851 
73 94 62016 
76 78 26927 
76 90 70754 
76 91 53224 
76 92 73277 
77 91 59518 
78 87 73542 
79 82 14200 
80 81 93498 
81 91 18114 
81 96 26937 
82 83 98391 
82 91 74136 
82 96 70171 
83 86 62188 
83 98 93635 
85 99 30325 
86 91 92007 
87 91 93671 
88 97 66479 
89 90 71255 
90 96 39679 
91 100 90241 
92 94 13921 
