            1
         1000       25000         250 308
     432     993     725     127     675     140     701     956     295     159
     462     708     938     113     424     901     946     260      86     748
     828     341       6     614     218     385     994     589     391     210
     287     921      83     855     680     992     900     642     999     893
     468     154     709     520      19     727     314     235     703     420
     305     714     986     616     829     507     484     431     518     204
     188     517     511     125     427     565     333     873     556     126
     156      72     291     551     422     325     619     248     885     477
     667     138     952     118     640     183     384     544      90     338
     476     984     574     356     169     710     358     527     726     650
     552     371     442     814     540     659     103     683     602     510
     736     429     960     575     959     928      93     634      87       2
     782     662     207     542     339     764     790     832     267     848
     253     213     416     408      78     234      97     502     916     786
     120     941      66     975     302     627     330     547     618     909
     930     473     157     861     123     702     911     734     571      35
     549     652     950     720     185     929     588     806     879     686
     777     657     862    1000     822     268     788     717     939     142
     469     912     596     658     219      12     346     394      36     481
     594     147     847     281     613     890     186     479     704     976
     985     629      62     489     278     839     255      55     417     599
     868     632     605     400     817      37     597       4     199     864
     216     352     237      46     719     351     389     886     669     787
     228     116     582     933      92      31     841     638     141     111
     724     337     681     756      80     898     298     913     470     523
       3       7       9       5       3       6       5       5       8       8
       6       7       8       8       3       1       9       1       7       8
       1       5       3       4       5       6       8       3       9       3
       6       5       9       3       7       7       1       5       3       2
       3       2       8       7       2       6       9       4       4       6
       3       2       6       9       7       7       1       6       8       6
       5       3       6       1       2       3       7       2       2       7
       4       7       7       9       6       7       4       7       9       7
       9       1       6       1       2       9       4       6       1       8
       4       6       5       1       7       4       6       8       5       1
       1       3       1       8       7       6       4       7       8       8
       9       6       3       4       1       3       3       8       4       1
       7       4       9       7       9       1       6       1       6       8
       7       9       1       4       8       9       5       6       2       9
       6       5       8       1       1       3       1       6       2       9
       1       2       1       9       3       8       5       4       9       4
       8       3       4       3       4       3       4       7       1       3
       2       4       7       5       1       2       9       6       1       2
       3       9       2       3       3       2       5       4       2       4
       6       5       9       5       8       1       2       4       9       1
       4       8       8       7       9       4       1       4       3       9
       6       7       3       7       7       2       7       7       6       1
       1       6       6       4       9       2       4       6       3       9
       2       6       3       4       5       9       5       7       2       7
       6       9       5       5       2       2       8       9       2       6
   149    65     2   492    65    10   149   811     7
   492   240     7   811   876     1   240   510     2
   855   876     1   536   149     6    65   983     3
   501   855     6   229   811     7   134   510     4
   628   149     9   492   980    10   185   149     7
   188   628     1   715   628     3   731   501    10
   134   777    10   980   165     6   625   980     2
   628   834     4   980   630     3   798   630     6
   458   229     8    65   843     5   492   602     1
   798   215     4   122   715     2   122   909     3
   167   510     3   595   229     3   950   983     7
   443   188     9   906   876    10   747   628     8
   394   777     7   443   792     6   777   613     4
   212   122     6   280   215     7   802   165     3
   715   263    10   235   777     2   647   212     1
    90   501     3   747   975     9   332   510     9
   441   983     6   458   400     1   615   400     7
    26   332    10   675    65     4   389   595     2
   328   134     3   713   777     9   190   492     6
   188   291    10   478   332    10   458   326     8
   802   915     7    68   975     1   648   915     9
   120   915     1   196   628    10   876   354     2
   615   772     8   915   121     9   747   254     1
   245   983     1   699   648     3   134   748     4
   524   595     1   365   510     6   595   608     6
   943   602     7   578   748    10    73   400     3
   943   546     4   713    78     2   628   781     1
   845   332    10   188    44     7   493   188     5
   493   606     6   134   333     1   458   530     3
   876   643     4   263   269    10   980   494     2
   525   845     1   195   354    10   549   458    10
   906   716     7   915   812     4   315   777     8
    35   906     1   107   121     1   484   915     7
   613   539     5   438   781     8   280   512     4
   918   512     3   167   718     7   812    54     8
   834   589     1   501   922     9   133   909     9
   185   664     5   675    36     5   270   121     3
   849   494    10   357   943     1    78   828     2
   121    33     3   149   878     5    36   444     6
   510   242     3   181   190     5   209    90     5
   728   167     1   493   569    10   772   558     4
   594   209    10   276    35     5   262   107     5
     6   748     3   523   120    10   399   240    10
   240   177     4   877     6     5   890   291     4
   164   625     5   878   129     5   131   950     6
   659   664     1   371   845     5   915   372    10
   167   903     6   716   264     9   357   582     8
   244   354     3    23   291     2   950   152     7
   909   913     2   923   372     3   842   354     3
   442   530     8   613   778     1   165   986     8
   824    78     4    11   918     7   756    54     8
    64   371     9   715    75    10   958    26    10
   596   943     9   969   843     7   934   270     8
   718   759     4    68   937     6   122   581     1
   149   116     1   529   843     7   716   308     5
   537   215     6   713   600     9   109    90     6
