            1
          500       12500          10 18
     253     242      71      58     131     363     310     347      60     286
       3       7       9       5       3       6       5       5       8       8
   466   298     3   298   448    10   298    59     5
    59    71     9   174   466     5   216   174    10
    71   208     1   286   448     5   216   107     6
   208   305     5   486   216     7   216    49    10
   466   224     1   305    29     4   448   242    10
   179    71     5   437   179     9   444    59     3
   286    68     3   214   216     9    52   216     3
   168   448     3   354   448    10    85   214     3
   202   107     9   342   298     5   500    29     6
   231    68     9    71   160     6   429   107     1
   448   275    10   172   174     2   269   354     8
   437   399     1    59   213     2   214    87     7
   387   286     2   381   354     3   113   202     9
   469   275     8     3   444     2    65   387     6
   269   124     6   115    65     4   448   300     2
   218   160     9   115   201     9   487   269     9
   218   122     6   357   214     7   302    87     8
   451   160     2   429   495     5   451   468     4
   469   484     2   444   415     7   174    84     1
   405    84     3   218   301     3   216   180     7
   114   448     8   130   160     3   240   357     1
   399   383     1   314   224     1   211   305     5
   376   242     8   500   411     3   127   466    10
   434   469     5   181   342     6    86    68     8
   274   180     5   183     3     4   373   487     3
   300   384     2     6   181     5   124   249     9
   486   144     9   224   391     6   114   284     9
   250   469     6   227   181     2   386    84     4
   471   231    10   372    71     3   249   422     5
   286   450    10   399   442     8   381    23     6
   335     3     5   112   357     1   252   466     2
   319   208     6   112     7     6   468    28     1
   213   285     7   134    49     4   391   492     2
   160   498     2   151    71     1   311    49     4
   269   361     5   462   319     3   413   114     4
     7   439     2   104   405     8   129   275     9
   271   130     9   396   444     7   168   337     7
   395   172    10   283   387     6   361   344    10
   388   492     2   310   484     9   252   375     4
   391   470     2   224   420     7    71   217     2
   319    89     2   179   353     8   376   425     9
   128   337     5   259   144     7   179   431     9
    33   284     6   200   179     3   189   252     5
   266   381     4   134   435     2   451    98     2
   380    71     8   391    31     7   254   216     4
    98   365     6   255   217     9   433   302     9
   301   493     6   220    29     5   383   229     3
     6   461     5    60   422     7   493   490     4
   231   108     2   114   359     6   115   424     6
    17   487     9   268    31     9   247   266     8
   448   331     8   331    47     9   433   432     8
   291   429     9    89   136     4   247   329     1
    18   240     8   500   155     8   311   164     3
   402    31     6   421   291     5   319   140     5
    14   224     9   369    89     3   114   356     1
   435   276     1    96   300    10   499   337     8
    83   399     6   129   419     9   185    59     2
   395   312     8   279   419     5   500   162     2
   106   402     8   222   305    10    76    85     5
   379    52     9   498   118     9   204    29     3
   330   107     8   288   200     1   393   361     2
   363   413     6    15   448     9   314   295     8
   284    64     4   205   276     2   181   418     4
   393   158     8   114    20     4   305    99    10
   441   344     8   330   238     9   469   427     5
   396   392     6   370   392     4   355   471    10
   144   332     2   227   290     8   156   305     6
   327    85     2   372   165     4   321   434     9
   237    84     6   130   138     6   201    79     4
    86   277     2    85    78     3   338   421     7
   470    12     8    21    83     7    50   158     2
   104   195     5    73   331     9    34    84     6
   190   300     2   106   390     6   417   471     9
   326   275     1   261    87     3   194    18    10
   417   438     4   227   349     5   140   109     4
   245   279     8   228   331     7   384   336     9
   497   255     8   183   221     2   208   409     1
   384   339     9   266   475     9   106   226     1
   378   499    10   183   177     4   285   147    10
    58    21     8   252   125     8   485   286     7
    45    52     9   293   118     5    31    44     1
   157   359     9   381   182     3   419   446     2
   104   267     2    49   207     6    40   305     6
   313    20     2   191   387     9   472   354     3
    38   437    10   487   481     2   488    15     3
   486   232     8     9   353    10   361   270     5
   372    62     1   241   391     3   201   306     2
   380   449     4    34    54     1    38     2     2
    49   304     3   312   163     7   353   225     7
    74    15     7   458   393     5   414   424    10
    53    59     8   421   223     5   193   269     8
   291   153     1   197   226     3   131   226     9
   186    96    10   459    65     7   244   399     2
    75   293     2   288   473     6   307   381     7
   166   290     9   432   146     5   458   328     4
   248   384     7   159    34     3   459   292     4
   433   137     5   321   362     2   247   358    10
   347    59     5   420   456     9   415   210     3
   148   254     7   437   105     4   473   325     6
    89   308     7   386    46     9   366    78     3
    82   497     6   167   438     2   450   477     5
   467   125     2   297     6     7   119   344     2
   491    28     4   274   341     4    88   144     5
   325   256     1   175   373     3   101   388     3
   385   466     2    71   299    10   141   372     7
   438   149     4   221   219     6   477    72     5
    94   495     7    33   428     2    86   483     1
   383   264     8   155   315     4   102   422     7
    98    51     1   235   381     4   195   145     3
   449   374     8   275   464     9    40   116     6
