1 
100 358 16 119078
7 
8 
10 
32 
34 
40 
41 
51 
63 
76 
79 
84 
85 
86 
96 
99 
23984 
2986 
6004 
23106 
17091 
21380 
2448 
5721 
6465 
2341 
3524 
10654 
7368 
1338 
10755 
252 
1 4 12833 
1 12 7866 
1 26 801 
1 56 10269 
2 24 10474 
2 43 10913 
2 48 12068 
2 53 3085 
2 67 5374 
3 16 14823 
3 17 6117 
3 18 6607 
3 23 2009 
3 37 2358 
3 61 7123 
3 87 13001 
4 24 7618 
4 26 13403 
4 43 12522 
4 48 15358 
4 53 14935 
4 74 14080 
5 39 15396 
5 88 7818 
6 19 14139 
6 68 10815 
6 80 12826 
6 84 7373 
6 89 3999 
6 92 9351 
6 98 13864 
6 100 14048 
7 10 7405 
7 12 11242 
7 22 4594 
7 31 3569 
7 51 3366 
7 56 15653 
7 59 15044 
7 66 14033 
7 69 14134 
7 71 14872 
7 72 11973 
7 73 14106 
7 83 12276 
7 91 15698 
8 9 8586 
8 11 12919 
8 14 13329 
8 29 9572 
8 30 8275 
8 54 12843 
8 58 13245 
8 62 4938 
8 69 14492 
8 77 10328 
8 79 13376 
8 95 11862 
8 97 4209 
9 11 14757 
9 30 12477 
9 62 7472 
9 74 11522 
9 95 14098 
9 97 8545 
10 22 6297 
10 31 4113 
10 51 7098 
10 66 10140 
10 72 12418 
10 73 12211 
10 83 11758 
10 91 10845 
10 96 14440 
11 12 12440 
11 14 13543 
11 59 11633 
11 69 2023 
11 77 11119 
11 83 14701 
11 95 1105 
11 97 8784 
12 22 14283 
12 26 8041 
12 31 14710 
12 51 12762 
12 56 10298 
12 69 11293 
12 71 15125 
12 95 13539 
13 90 12395 
14 29 8607 
14 38 12978 
14 58 6307 
14 59 5198 
14 69 13266 
14 73 9972 
14 77 3265 
14 83 9436 
14 95 12773 
14 97 12601 
15 44 15947 
15 46 4530 
15 60 2526 
15 82 10881 
15 94 9768 
16 17 12239 
16 18 9818 
16 21 15464 
16 23 14391 
16 25 4488 
16 27 8029 
16 37 15746 
16 39 11118 
