            1
         1000       25000           5 13
      68     213     356     135     154
      26      74      97      45      32
   103   420     3   420   608     3   342   608     4
   608   284     3   688   342     5   420   538     3
   224   538     8   538   418     3   342   436     9
   838   688     5   790   538     6   331   838     5
   545   790     4   224     2    10     2   371     2
   852   608     6   645   371     7   545   657     1
   332   608     9   529   657     4   103   963     7
   813   963    10   400   790    10   534   400     4
   724   418     5   904   645     5   342   230     5
   420   613     3   838   730     5   903   545     1
   608   679     4   743   688    10   638   230     8
   330   743     2   332   777     2   529    89     3
    26   224     5   904     8     7    89   540     8
   530   420    10   893   230     7   576   332     5
   933   103     2   330   787    10   909   613     7
   852   775     9   418   715     8   638   989     7
   777   581     2   230    62     3   356   371    10
   896   534     4   860   790     2   436   816     3
   475   103    10   733   400     8   851   896     8
   813   890    10   559   342     3   791   331     6
   852   506     5   576   866     9   615   530    10
   896   824     6   793   903    10   657    54     3
   194   436     2   685   436     5   133    62     7
   151   540     4   890   736     7    25   540    10
   893   960     8   613   686     2   165    25    10
    12   793     9   581   187     7   365   860     3
   475   611     3   857   615     3   694    25     4
    66    89     3   129    62     5   824   290     6
   742   224     6    26   170     9   933   712     9
   715   882     6   608   153     8   974   290     7
    87   170    10   194   275     5   793   585     1
    87   956     1   759   712     8   208   866     1
   813   115    10   585   322     7   279   933     3
   568   909     6   724   286     5   616   151     3
   838   667     4   115   384     3   712   144     1
   489   960     1    12   328     6   585   123    10
   115   556    10   371   683    10   851   431     8
   852   442     6   642   903     9    75   431     3
   777   662     4   748   743     6   853   129     3
   995   743     3   619   775    10   733   799     2
   686   167     6    26   756    10   342    28     8
   819   989     1   611   649    10   843   165     6
   638   505    10   224   579     1   852   912     4
   579   780    10   305   538     2   769   963     1
   475    38     5   904   935     1   598   331    10
   505   692     1    63   328     9   581   414     2
   359   777     4   857   468     6   649   970     9
   791   232     2   284   204     1   787   150     7
   749   133     6   324   194     1   938   657     8
   392   529     6   611    16     3   432   679     7
   912   792     6   139   851     3   151   554     8
   386   534     6   210   468     3   420   209     2
   163   775     4   420   184     5   115    36    10
   723   170     9    25   134     7   171   386     1
   742   228     8   358   151     5   338   649     2
    17   103     3   956   122     6   290   746     8
    80   777     8   330   156     7   706   418     4
   882   830     9   151   907     6   795   153    10
   123   964     9   141   935     4   938   353     6
   356   517     1   867   144     5   649   891     4
   903   958    10   627   995     4   759   443     1
   275   868     7   392   702     4   371   301     2
   142   706     7   517   707     6   880   443     1
   400   721     5   152   150     4   907   993     1
   677   141     7   907   753     1    25    78    10
   621   286    10   769    14     3    89   469     8
   873   896     2   876   777     8   763   384     6
   880   532     7   853   366     4   873   939     8
   173   153     1   905   581     8   528   290     8
    27   867     6    74   715     9   685   906     3
   323   134     3   536   638     7   868   283    10
   659   619     3   775   483     3   627   930     2
   505   758     8   726   974     2   743   374     3
   195   139     2   838   498     2   659   242     4
   323   865     5    98    16     1    19   867     7
    82   627     2   585   426     6   151   652     4
   700   795     9   331   750     8   305    24     3
   649   717     8   747   141     6   528   533     3
   964   587     8   231   613     6   804   989     2
   420   309     3    34   692     8   758    48     6
   682   331    10   252   414     1   906   137     1
   824   437     8   788   252     8   841   838     7
   683   596     3   104   598    10   156   375     6
   828   616     9   151    30    10   161     8    10
   208   770     6   171   831     8   983   611     7
   244   750     4   450   700     3   415   576     9
   153   920     8   430   867     2   384   182     3
   698   418    10    67   384     3   105   726     4
   243   638     6   645   979     4   156   422     3
   903   877     5   950   677     5   683   549     9
   337    54     9   576   937     6   693   893     9
   314   700     1   254     2     5   737   867     6
   155   204     4   611    13     9   512   137     9
   330   929     4   129   567     5    88   616     6
   530   884     3    60    98     3   907   634     5
   568   606     3   813   274     7   860   222     7
   110   167     1   135   652     9   642   991     1
   961   324     6    40   960     8   841   900     2
   970   610     5   528   485     9   904   637     9
   309   376    10   697   903    10   409   173     5
   675   694     4    75   147     9   729   432     8
   334   274     8   614    75     5   491    87     1
   244   617     7   497   129     1   418   121     9
   224   477     9   689   529     8   876   782     3
   556   808     5   593   960     7   441   150     2
   921    25     3   737   661     7   323   521     8
   917   497     6   314   731     6   900   604     7
   313   756     6   327   485     7   490    54     7
   112   554     4   490   265     6   731    94     5
    89   705     9    62   349     3   475   985     2
