            1
         1000        2000           5 18
     611     364     210     591     178
       3       7       9       5       3
   863   819     6   281   819     4   950   819     5
    48   863     1   863   468     6   863   721     6
    59   863     9   126   863     6   784   468     6
   721    15     2   267   721     8   253   721     1
   950   558     6   862    15     9   168   819     2
   810   168     3   562   862     7    74   558     3
    74   840     3   267   574    10   253   932    10
   950   367     7   840   365     1   771   168     4
   640   840     4   862   842    10   538   721     5
   228   365     1   208   810     8   810   115     4
    59   389     6   784   377     8   448   840     7
   842   522     4   522   735     8   358   862     9
   358   292     4   944   784     4   899   228     8
    61   863     7   865   863     8   803    61     6
   228   711     1   860   389    10   784   258     9
   326   819    10   126   999     4   803   790     1
   735   262     5   168   504     3   842   624    10
    68   168     6   810   651     6   490   558     8
   671   810     9   365   442     2   532   950     9
   365   353     4   981   115     1   402    61     1
   208   533     2   993   671     7   225   944     8
   735   702     8    68   107     1   956   790     7
   326   660     2   786   402     6   784    63     1
   262   451     9   598   228     9   863   291     5
    74   495     8   349   865     3   840   911     9
   396   863     2   163   993     6   163   413     8
   981    55     4   349   176     3   824   107     4
   999   868     5   349   746     3   932   131     2
   597   993     9   267   421     9   389   290     3
   600   810     3   185   522     7   320   598     4
   792   358     7   124   651    10   671   566     8
   771   675     7   993   370    10   225   662     4
   465   824     6   225   631     4   442   458     1
    80   784    10   396   692     2   558   546     9
   413   741     7   384   115     7   770   353     2
   867   258     3   597   707     2   262   684     4
   803   130    10   313   867    10    74    70    10
   981   255    10   468   998     7   272   784     4
   841   598     8   608   950     7   238   522     5
   389   437     5   115   455     9    87   442     1
   981   849     3   669   860     5    59   799    10
   262   197    10     8   377     5   993   927     2
   401   566     7   377   820     7   566   357     8
   928   313     2   562   728     8   746   203    10
    87   872     5   868   740     5   608   681     5
   115   884     9   684    49     7   789   389     8
    99   597     3   770   102     7   848   131     9
   819   760     3   950   560     6   927   424     4
   814   267     7    72   707     2   546    29     8
   448   939     9   827    74     7   358   915     9
   675   152     9   867   837     3   692   391     1
   633   789    10   703   391     9   562   447     5
   189   927    10   750   760     3   980   760    10
   589   522    10   107    10    10   384   940     7
   697   814     8   258    32     9   980   492     4
   850   389     5   382    10     8   574    39     2
   468   855     1     8   332     9   357   666    10
   500   448     6   840   325     4   925   820     7
   501    32     7   754   558     7   598    95     6
   214   932     4   353   602    10   311   675     8
   463   401     8   187   367     6   437   452     6
   414   790     3   522   689     1   248   377     5
   230   452     8   491   130     8   651   368     6
   633    33     8   514   358     1   198   391     7
   382    30     4   797   837     1   518   262     5
   927   871     5   639   292     5   533   555     3
   272   807     5   713   850     5   389   459     4
   393   468     9   944   473     6   248   422     7
   956   895     2   133   465     8   771   943     3
   837   135     7   254   115     7    89   185     1
   292   909     2   915   975     1   298   671     5
   302   863     9   152   691     3   739    10     6
   671   165     9   325   648     6   373   925    10
   984   675     7   212   130    10   133   778     3
   168   580     9   537   562     3   472   597     8
   500   744     4     8   193     7   267   801     7
   391   772     4   947   208     3   302   933     6
   295   911     3   364   546     2   440    29     7
   407   932     7   909   540     6   151   648     2
    66   689     3   476   248     6   575   562     5
   103   135     2   792   951     4    41   640     8
    39   233     6   441   518     9   575   180    10
   184   711     2   238   435    10   849    50     4
   422   186     1   661   326     4   955   602     5
   662   429     1   992    55     5   326   949     4
   853   911    10   137   126     2   499   669     5
   999   605     9   335     8     3   835   107     9
   565   744    10   648   121     6   945    49     5
   284   468     2   132    80     3   455    43    10
   384   755     4    58    63     5   173    41     4
   867   343     4   352    55    10   436   151     4
    10   997     2   849   708     9   730    89    10
   707   610     7   974   522     3   837   554     3
   319     8     9   875   790     1   569   848     8
   116   124     9   896   853     9   848   300     8
   953   131     7   486    39     2   272   148     4
   965   473    10   729   103     3     4   899     4
   617   848     1   803   544     7   219    29     3
   954   939     3   714   544     2   861   566     4
   185   469     6   538   269     9   103   330     8
   183   500     9   717    70     7    59   543     3
   383   248     9   686   975     3   567   185     8
   317    70     4   523   689     8   569   883     2
   918   717    10   896    76     1   945   874     8
   784   331     6   222   396    10   370   782     1
   393    52     1    95   412     8   452   706     1
    27   739     2   521   214     6   666   462     3
   704   186     5   379   871    10   951   493     6
   107   795     1   265   116     5   504   968     7
    68   355     1   548   447     9   871   825     5
   759   895     5   975    96     4   408     8     5
   866   212     4    85   468     2   441    53     3
    49   303     3   608   694     8   754   375     2
   796   759     2   168   374     4    53   696     8
   210   208     1   644   465     8   170    61     1
   379   983     9   611   225     7    58   817     2
   695   208     1    21   137     1   163   922    10
    85   174     1    59   481     8   945   659     4
   448   158     5   653   589     1   100   807     9
    37   558     1   706   250     6   607   500     2
   149   965     5   211   807     9    14    58     5
   684    94    10   766   537    10   192   238     8
   293   518     8   861   563    10   276   819     8
    51   173     4   709     4     8     9   343     5
   877    66     7   807   327     9   500   678     6
   635   666     4   980   656     7   239   326     6
   765   750     3   722   984     8   389   673    10
   524   250     5   447   274     9   924   130     5
   564   754     6   567   351     6   429   826    10
   802   422     7    69   149     4   821    87     2
   953   989     5   741   710     5   272   231     6
   142   491     5   830   607    10   538    65     6
   343   510     4   401   917     5   570   295     9
   955   479     1   928   764     8     4   516     4
   340    55     4   378   211     1   293   372     4
   290   321     1   508   274     3   828    43     9
   764   542     1    69   914    10   878   564     5
   524   937     1   565   252     1   528   974     1
   759   767     7   215   765     5   170   627     9
   867   823     8   214   632     8   225   674    10
   211   110     3   171   523     8   532   618     5
    63   227     3   102   757     7   570   976     5
   130   902     1   584   462     9   846   180    10
   250   687     3   654   949     7   347   610     9
   594   378     7    10   145     1   773   866    10
   515   311     2   261   608     8   756   424     7
   207   524     3    51   806     9   551   131     3
   180   111     2   318   193     6    59   439     6
   517   618     4   262   621     8    61   931     4
   276   996     3   603   233     9   661   541     8
   372   249     1   580    73     1    59    84    10
   346   795     6    12   267     8   378   172     3
   852   949     9   291   487     9   145   359    10
   650   198     4   583   878     7   145   342     4
   708   743    10   329   855     5    77   661     4
   232   533    10   920   254    10   196   152     3
   181   412     1   624   140     7   658    21     8
   874   900     7   571   320     4    30   315     8
   513   875     6   106   372    10   353   751     4
    54   730     8    92   183     7   568   997     5
   218   142     2   633   745     8   555    81    10
   473   154     4   289   358     3   838   504     6
   677   458     6   173   104     2   887   730    10
   691   454     6   663    81     1   720   384     9
   523   117     5   341   115     3    10   220     8
   421   812     6   887   146     9   335   296    10
   528   969     5   469   833     3   274   539     4
   280   950     7   415   824     7   183   155     1
   316   187     3   696   870     3   804   729     9
    32   716    10   324   289     7   357   427     4
   428   491     1   931   638     9   814   279     2
   734   106     6   807   606     2   243   253     9
   641   570     1    26   186    10   760   938     3
   359   162     9   748    14     2   106   994     5
   903   871     6   328   329     2   123   841     9
   558   200     3   333   828     9   595    73    10
   694   525     2   449    27     7    34   132     2
   115    18     9   240   650    10   881   171     5
   677   667     1   355   136     7   682    32     2
   791   900     3   509   735     6    19   675     9
   731   389     1   811   452     6   389    97     4
   366   551     7   842   188     1   303   559     8
   134   540    10    54   636     1    82   974     7
   345   820    10   111   609     7   816   134     5
   893   272     2   254   156     6    54   908     6
   760   419     3   921    84     8   929   233     8
   643   741     5   683   366     4   607   612     6
   903   512     6   914    56     5   598   718     8
   252   785     9   773   270     6   864   239     2
   489   486     6   264   744     1   961   102     9
   475    39    10   408   160     4   851   514     5
   721    75     9   536   414     7   179   915     5
   407   613     5   780   802     9   901   500     4
   790   434    10   980   557     4   212   905    10
   435   245     8   125   868     8   976   880     4
   146   626     4   649   291     1   336   992     9
   840   829     9    46   569    10   953   941     3
   268   349     5   995   782    10   933   430     7
   510    47    10   970   103     4   605   788     2
   941   443     7   382   676     7   287   146     7
   231   446     4   208   614     9   507   111    10
   326   191     7   126   988     4   137   647     5
   758   571     4   505   681     6   779   321    10
   616   504     5   655    53     6   585   378     3
   769   571     8   101   789     7   874   241     8
    88   555     5   150   557     6   745   506     4
   967   902     8    47   736     8   623   914     1
   720   856     5   894   284     3   475   283     5
   482   218     4   485   419     9   343   277     3
   534   915    10   852   531     3   535   402     8
   109   610     5   806   599     2   889   170     8
   774   908     1    35   918     1   619   430     2
   139   585     9   326   159     2   314   881     4
   499   629     7    85   680    10   298   488     1
   898   180     7     3   600     4   751   247     7
    91   126     1   700   824     5   320   418     9
   582   928     1   939   761     9   781   126     3
   726   595     9   832   884     3   550   262     6
   160   260     5   457   797    10   105   159     8
   310   969     3   699   212     8   284   668     7
   588   764     7   525   876     6   214   221     8
   691   405     7   869   342     4   117    67     2
   716   498     8   204   541     1    23   487    10
   944   128     5   538   615     6   861   652     4
   586   441     8   646   774     4   581   185     2
   443   138     7   258   971     9   521   141     1
   843   150    10   904   925     8   548   205     7
   576   905     9    81   362     2   541   194     6
   100    44     9   382   369    10   531   206     1
    54   620     9   716   381     5   660   323     9
   616   768     8   167   490     8   528   322    10
   394   995     9    15   561     5    22   264     6
   519   889     3   224   295     2   464   694     3
   937   195     3    67   529     1   985   648     5
    93   993     4   477   915     5   715   778     6
   426   985     9   275   382    10   111   926     4
   875   388     6   511    41     6   897   289     5
   375   338     7   307   784     2   911   964     4
   924   530     9    13   621     2   821   885     2
   601   615     1    30   423     3   921   387     5
   392   100     2   493    16     9   364   337     7
   278   320     9   399   351     3   295   216     3
   221   991     4   384   777     8    22   226     8
   113   193     1   520   823     4   787   718    10
   478   576     3   990   996     3   563   800    10
   333   958     6   376   268     4   800   935    10
   598   578     7   337   966     1   917   456     4
   767   946     9   890   837     1   670   314     9
   788   502     9   839   789     6   294   840     2
   692   297     2   578   587     8   845   968     4
   653   461     2   467   163    10   851   854     3
    43   166     4   572   514     8   553   540     7
   489   573     1   899   112     3   890   906     4
   596    27     3   764   957     2   683    45     9
   403   375     2   789   271     1   645    16     3
   248   857     1   213   254     2   693   109     9
    25   429     2   966   182     3   604   458     8
   752   252     4   467   312     2   503   293     9
   330   919     4   672   195     6   789   959     9
   153   321     7   996   120     1   305   515     2
   180   809     8   325   350     4   892   401     7
   829   385     9   327   934     7   234   842     5
   798   816     9   460   349     2   119   437     4
    97   263     4   591   298     3   286   279     2
   409   837     4    94   628     5   135   235     8
   269   526     8   957   354     3   164   517     1
   316   453     5   659   556     6   431   682     9
   390   995     9   976   813     3   371   215     7
   161   168     9   980   916     2   239   229     3
   315   242     9    53   122     2   104   705     9
   236   320    10   681   470     6   919   143     7
   882   505     8   190   275     2   484   717    10
   637   721     2   899   642     7   615   209     2
    20   159    10   593   370     2   127   460     3
   360    44     3    21   417     8   697     5     8
   114   413     9   349   169     6    73   344     1
    59   545     6   844   200     7   401   962     6
   527   229     3   214   450     4   373   199     9
   858   814     3   763   599     3   602   622     6
   100    86     6   857   202     1   979   110     2
   422   438     6   497   875     2   847    53     6
   967    79     5   887   907     2   275   577     9
   963    95     8   987   199     3   658    17     4
   371   738     5   523   178     4   701   100     5
   655   952     5   665   738     7   630   666     5
   714   805     9   110   480     1   370    60     4
   433   555     7   177   865     9    96   972     8
   144   938     7   579   343     6   662   698     5
   791  1000     2   482   397     7   453   395     7
    90   855    10   266   729     9   679   123     6
   522   474     8   859   294     7   919   634     3
   221   308     2   547    95     2   231   361     5
   742   758     4   793     5     6   580   411     8
   301   679     7   874   259     9   404   291     5
   970   398     1    83   169     9   677    71    10
