            1
          500        2500         125 318
     315     110     321     384      79      67      94     371     124     153
     416      25      51      97     289     431      24     444     455     394
     173     250     491      10     137     499     120     355     189      55
     290      84      83     146      31      70     269     412     180     494
     230     202     216     286     488      16     113     278     433     213
     138     169     222     353     493      33     171     194     381     344
     296     262     200     485     388     406     372     223      18     145
     214     348     264      76     335     327     300      45     160     192
      44     162     357     415     453       7      62     345     392     288
      98     319     156     188     467     483      96     313     150     310
     154     204     276      43     368     158     407     131     258     302
     343     317      61     254     320     377     291      12      88      48
     266     331     275     251     241
      26      74      97      45      32      65      47      54      78      86
      57      74      85      88      24      11      93       4      71      79
       4      50      23      41      51      65      84      33      97      29
      59      53      94      33      70      73       8      55      24      18
      29      16      79      74      12      63      94      34      43      58
      33      15      56      92      74      74       8      66      86      62
      55      26      63       9      19      23      77      19      22      72
      34      69      70      97      66      71      34      77      97      75
      97       6      63       3      16      93      41      59      11      88
      43      62      50       4      75      39      66      85      47       3
       4      28       1      81      76      61      39      77      84      84
      90      66      27      34       3      31      33      80      43      10
      68      41      98      68      91
   224   496     4   224    13     7   459   496     6
    13   197    10   314   224     1   496   131     3
   268   224     8   268   489     8    91   268     8
   489   388    10   224   420     7    74    13     4
   268    39    10    97   268     1    14   224     9
    66   197     4   395    39     5   314   295     8
   209    66     6   344   388     6   368   131     5
   295    83    10    91   320     7   372    66     8
   359   420     8   203   372     2    24   368     8
   209    34     2   395   302    10   176    24     9
    83   172     6    74    15     7   470    39     6
    10   197     5   346   131     5   459    65     7
   176   263     9    34   119    10   420   456     9
    14   301     2   344   191     5    10   150     3
   344    82     5   144   470     3   496   175     2
   144   214    10   175   373     3   101   388     3
    66    71     6   372   350     2   428    97     7
   413   314     2    34   102     9   464   413     5
   304   368     1   322   144     1    56   350     8
   101   216     9   150   310     6   101    16    10
    35   175     5   346    87     3   214   277     5
   422   420     4    71   425     7   370    74     8
   163   302     9   215   203     9   263   236     3
    91   159     3    68   131     7    65   454     1
    71    86     3   285   304     1    37    35    10
   485    14     6   328   203     9   203   234    10
   215    61    10   304   475     7   119   261     5
   453   295     4   131   173     6   244    56    10
