1 
100 364 10  87498
8 
18 
31 
37 
41 
47 
56 
71 
87 
93 
5425 
29328 
11790 
18737 
4086 
13759 
15474 
3080 
3110 
12698 
1 4 6413 
1 21 2451 
1 33 12345 
1 47 13379 
1 48 14977 
1 57 9755 
1 58 8563 
1 82 14016 
2 6 11774 
2 7 12274 
2 10 5008 
2 18 11547 
2 19 13870 
2 24 15705 
2 42 5898 
2 46 12944 
2 49 8022 
2 72 3739 
2 88 4293 
2 92 14297 
2 95 10163 
2 99 13239 
3 15 15701 
3 59 10589 
3 77 1302 
3 80 14920 
4 21 8401 
4 33 15943 
4 57 14840 
4 58 14969 
4 82 10290 
5 22 12911 
5 26 14729 
5 41 12355 
5 55 15130 
5 56 7061 
5 79 12401 
6 7 8583 
6 10 7127 
6 18 6279 
6 19 11517 
6 37 11797 
6 42 7164 
6 51 15929 
6 72 11015 
6 73 15913 
6 88 8070 
6 95 11793 
6 97 7637 
7 10 10562 
7 18 2303 
7 42 6672 
7 46 12237 
7 49 13261 
7 62 13582 
7 72 9118 
7 88 8269 
7 95 4892 
7 97 11307 
8 25 11809 
8 30 11097 
8 52 14645 
8 63 9778 
8 66 13514 
8 69 7248 
8 83 11126 
8 87 9420 
8 98 5325 
9 17 12350 
9 38 10661 
9 76 5179 
9 85 14053 
9 91 8110 
9 96 12560 
10 18 9001 
10 19 10237 
10 37 14191 
10 42 4275 
10 46 15828 
10 49 12177 
10 72 6036 
10 88 3353 
10 92 15539 
10 95 10631 
10 97 14730 
11 29 15656 
11 40 3527 
11 51 9092 
11 53 13921 
11 71 13940 
11 81 14217 
12 15 3919 
12 50 3421 
12 80 10884 
13 14 4737 
13 27 5834 
13 29 7198 
13 32 12026 
13 36 10279 
14 22 14729 
14 26 14068 
14 27 10435 
14 29 11509 
14 32 12291 
14 36 11205 
14 55 14969 
15 50 4347 
15 80 7801 
16 23 11142 
16 35 7300 
16 68 4960 
16 75 6359 
16 96 15193 
17 38 2315 
17 67 12892 
17 78 6528 
17 85 4123 
17 89 14663 
17 90 15736 
17 91 15010 
17 94 10771 
18 42 5662 
18 46 13835 
18 49 13952 
18 62 15863 
18 72 8900 
18 88 7298 
18 95 6365 
18 97 9720 
19 30 14684 
19 34 8377 
19 37 6533 
19 42 14204 
19 43 9811 
19 73 8454 
19 88 13579 
19 92 13869 
20 35 15512 
20 59 15457 
20 74 3415 
20 75 13332 
20 80 11043 
20 90 6619 
21 33 10191 
21 47 10934 
21 48 13451 
21 57 10044 
21 58 6802 
21 82 14450 
22 26 3862 
22 32 14217 
22 55 6451 
22 56 6201 
22 64 12762 
23 35 6874 
23 59 9786 
23 68 15475 
23 75 12444 
24 45 13367 
24 89 8224 
24 91 15427 
24 92 11447 
24 99 4338 
25 31 12500 
25 52 9349 
25 63 3067 
25 65 13219 
25 66 10334 
25 69 7989 
25 70 8915 
25 87 4383 
25 98 6546 
26 55 10031 
26 56 7675 
26 64 8913 
26 79 15078 
27 29 5636 
27 32 15538 
27 36 10228 
27 39 11442 
27 40 15939 
28 48 14318 
28 57 8676 
28 58 15739 
28 84 14431 
29 32 11307 
29 36 15423 
29 39 15361 
29 40 12430 
30 34 10177 
30 37 12059 
30 43 12943 
30 73 7932 
30 83 13838 
31 63 14964 
31 70 8586 
31 87 15888 
32 55 9155 
32 62 15756 
33 45 14435 
33 47 6611 
33 58 11496 
33 60 9152 
33 82 15111 
34 37 11163 
34 43 3140 
34 73 9371 
34 92 13721 
35 59 9626 
35 68 12259 
35 74 13580 
35 75 5751 
36 39 14488 
37 43 13815 
37 73 4132 
37 83 15568 
37 97 14490 
38 67 14306 
38 76 15784 
38 78 8638 
38 85 3844 
38 89 13311 
38 91 12713 
38 94 11746 
40 51 7668 
40 97 15966 
41 50 14641 
42 46 12382 
42 49 10107 
42 72 3916 
42 88 1640 
42 95 6417 
42 97 13788 
43 73 12426 
43 84 14263 
43 92 11281 
45 47 15254 
45 60 5306 
45 91 10443 
46 49 6118 
46 62 12696 
46 67 14412 
46 72 9908 
46 88 12550 
46 94 14287 
46 95 7471 
47 48 10725 
47 57 15987 
47 58 7939 
47 60 10484 
47 84 13471 
48 57 10101 
48 58 6693 
48 84 3430 
49 72 6377 
49 88 9468 
49 89 13079 
49 94 14527 
49 95 8709 
49 99 12837 
50 80 8603 
51 53 15117 
51 97 8316 
52 53 15299 
52 61 8936 
52 63 7458 
52 65 3901 
52 69 15305 
52 83 11930 
52 86 14203 
52 87 6571 
52 93 12184 
52 98 10587 
53 61 8553 
53 65 13210 
53 71 14863 
53 83 8963 
54 82 8796 
54 100 14392 
55 56 10441 
55 62 13013 
56 64 14436 
56 79 11837 
57 58 8047 
57 84 12259 
58 84 10113 
59 74 12170 
59 75 13982 
59 77 10360 
59 80 15825 
60 91 15688 
61 63 15813 
61 65 5554 
61 71 11448 
61 83 11360 
61 86 11400 
61 87 14636 
61 93 9679 
62 95 12663 
63 65 11335 
63 66 12065 
63 69 8028 
63 70 11981 
63 83 13526 
63 87 1350 
63 98 4510 
64 79 14651 
65 71 15455 
65 83 12357 
65 86 11017 
65 87 10375 
65 93 8969 
65 98 14130 
66 69 6352 
66 70 9649 
66 87 13211 
66 98 11253 
67 78 13885 
67 85 11198 
67 90 11841 
67 94 3609 
68 75 10225 
68 78 15814 
68 96 10741 
69 70 12728 
69 87 8735 
69 98 5413 
70 87 13297 
70 98 14544 
71 81 5984 
71 86 10616 
71 93 10899 
72 88 3090 
72 95 6442 
72 99 15475 
73 83 13693 
74 75 12670 
74 80 9629 
74 90 9573 
75 78 13394 
75 90 12880 
76 91 9283 
76 96 14487 
78 85 10090 
78 90 11227 
78 94 13419 
78 96 14405 
81 86 14873 
81 93 15748 
83 87 12237 
83 98 12003 
85 89 10761 
85 91 14374 
85 94 8239 
85 99 15677 
86 93 2048 
87 98 4420 
88 95 7404 
88 97 15086 
89 91 14203 
89 94 12956 
89 99 4922 
90 94 14269 
92 99 13543 
