1 
100 315 13 172457
1 
14 
27 
34 
36 
49 
59 
61 
63 
67 
89 
90 
93 
11380 
27804 
9477 
23780 
8487 
7149 
21669 
15449 
23937 
23528 
26489 
4208 
8531 
1 7 9658 
1 11 8829 
1 12 12647 
1 25 4125 
1 28 12448 
1 31 14717 
1 37 13025 
1 42 14110 
1 45 3146 
1 53 11643 
1 54 14383 
1 71 13566 
1 97 13603 
2 24 8490 
2 33 14283 
2 41 15557 
2 63 12825 
2 81 8338 
2 85 14452 
2 87 1598 
3 8 8930 
3 9 9734 
3 35 13994 
3 48 15650 
3 55 14334 
3 57 13410 
4 17 13660 
4 21 13854 
4 46 8482 
5 8 14693 
5 22 4247 
5 51 12699 
5 61 14436 
5 76 5514 
5 77 3162 
5 84 5749 
5 88 4433 
5 96 4552 
6 50 8507 
6 60 6122 
6 92 5555 
6 94 8686 
6 100 14967 
7 25 13129 
7 36 12185 
7 37 3507 
7 45 9782 
7 59 13401 
7 65 15648 
7 71 13762 
8 22 14902 
8 55 15424 
8 64 14398 
8 76 15797 
8 84 12309 
8 96 11499 
9 35 4591 
9 55 11124 
9 57 10676 
10 13 14427 
10 43 12493 
10 50 13453 
10 64 14101 
10 69 4917 
10 80 13750 
10 100 8521 
11 12 10456 
11 25 5169 
11 28 12563 
11 45 11779 
11 53 13094 
11 70 7746 
11 86 15423 
11 97 5554 
12 25 9532 
12 28 3321 
12 42 9647 
12 45 13629 
12 53 5012 
12 70 14500 
12 97 15028 
13 55 14170 
13 64 14947 
13 69 15556 
14 16 13323 
14 34 12153 
14 47 9721 
14 58 12363 
14 68 8897 
14 74 11613 
14 83 14789 
14 91 9131 
14 98 2709 
15 16 13023 
15 32 4162 
15 38 481 
15 44 12126 
15 62 15249 
15 67 12379 
15 73 10367 
15 74 15619 
15 75 7016 
15 83 12273 
16 34 13613 
16 38 13266 
16 44 14555 
16 62 15690 
16 68 6512 
16 74 2600 
16 75 11545 
16 83 1480 
16 98 15752 
17 46 5586 
17 82 13206 
17 92 15000 
18 39 14464 
18 49 4437 
19 27 3106 
19 90 10852 
20 21 12749 
20 23 9210 
20 80 11127 
21 50 8123 
21 80 5504 
21 92 12086 
22 61 10341 
22 76 1384 
22 77 4038 
22 84 9388 
22 88 4038 
22 96 3438 
24 81 4016 
24 87 7047 
25 28 10265 
25 42 13725 
25 45 6749 
25 53 10065 
25 70 12868 
25 97 10512 
26 44 12564 
26 47 15738 
26 48 1891 
26 62 9513 
26 84 15513 
27 72 13766 
27 78 15879 
27 90 10697 
28 31 14436 
28 42 6328 
28 45 12643 
28 53 1893 
28 54 15932 
29 40 2913 
29 52 7814 
29 79 8421 
30 52 14541 
30 56 10662 
30 79 14935 
31 42 9146 
31 45 11879 
31 53 12551 
31 54 2278 
31 71 8645 
32 38 4018 
32 44 13528 
32 67 8222 
32 73 9403 
32 75 9259 
33 37 14810 
33 85 12646 
33 87 15800 
33 90 12298 
33 93 2531 
34 68 7677 
34 74 11053 
34 83 14367 
34 98 12302 
35 55 10240 
35 57 13804 
36 37 12603 
36 59 5379 
36 65 9609 
36 82 8920 
36 86 13228 
37 45 12741 
37 59 12338 
37 65 13705 
37 71 14365 
37 85 13579 
37 93 14329 
38 44 12601 
38 62 15728 
38 67 12199 
38 73 10710 
38 74 15865 
38 75 7498 
38 83 12474 
39 89 9262 
39 95 11212 
39 99 8709 
40 52 10497 
40 56 14769 
40 79 11147 
41 59 12046 
41 63 3536 
41 65 7852 
41 85 5298 
41 87 15594 
42 45 12814 
42 53 4798 
42 54 11092 
43 61 12814 
43 64 6586 
43 69 7586 
43 94 12607 
43 100 5652 
44 48 14349 
44 62 3245 
44 73 7071 
44 75 5291 
44 83 15090 
45 53 11421 
45 54 11354 
45 71 10517 
46 92 12935 
47 48 14979 
47 57 12581 
47 58 2685 
47 91 1383 
47 98 8704 
48 58 15297 
48 62 11238 
48 84 15198 
49 56 12390 
50 60 14576 
50 69 15090 
50 80 10868 
50 92 6446 
50 94 14080 
50 100 14650 
51 77 12952 
51 84 11921 
51 88 13895 
51 95 8406 
52 79 730 
53 54 14039 
54 71 6434 
55 64 9774 
57 58 9899 
57 91 13116 
58 91 3366 
58 98 11156 
59 63 15582 
59 65 4230 
59 82 7953 
59 85 11900 
60 82 14656 
60 92 10156 
60 94 9718 
61 76 9422 
61 77 14069 
61 88 13447 
61 94 11787 
61 96 10897 
61 100 15186 
62 73 9765 
62 75 8277 
63 65 11386 
63 85 7013 
63 87 12625 
64 69 10189 
64 100 10863 
65 82 9538 
65 85 8590 
66 72 10333 
66 78 11436 
66 90 15819 
67 73 12748 
67 89 15795 
67 99 11922 
68 74 3961 
68 83 7643 
68 98 10712 
69 94 13760 
69 100 4223 
70 86 13181 
70 97 4311 
72 78 3388 
72 90 12280 
73 75 7228 
74 75 13727 
74 83 3687 
74 98 13853 
75 83 11619 
76 77 4655 
76 84 10769 
76 88 4225 
76 96 4530 
77 84 8741 
77 88 1392 
77 96 6367 
78 90 15638 
81 87 7429 
84 88 10099 
84 96 7548 
85 87 15031 
85 93 14487 
86 97 10700 
88 96 6946 
89 99 6318 
90 93 11346 
91 98 7793 
92 94 14019 
94 100 9823 
95 99 15055 
