1 
100 307 11 132886
6 
7 
9 
12 
24 
37 
41 
65 
74 
85 
96 
16311 
249 
10244 
11697 
7954 
24691 
15668 
9092 
20033 
21197 
22756 
1 7 12393 
1 11 7023 
1 40 10131 
1 42 7296 
1 77 10559 
1 79 8907 
1 88 2831 
1 98 9882 
2 16 13039 
2 63 10269 
2 64 5078 
2 67 8338 
2 80 15270 
2 92 4119 
3 53 12547 
3 75 10042 
3 93 13839 
4 34 8983 
4 58 5749 
4 76 8895 
5 7 12263 
5 15 15632 
5 65 9559 
5 72 4948 
5 77 13849 
5 81 15346 
5 87 13887 
5 95 12264 
5 99 6469 
5 100 12412 
6 22 10863 
6 51 8564 
6 54 12004 
6 85 10502 
7 36 14411 
7 42 12426 
7 65 15984 
7 72 11116 
7 77 4476 
7 79 7513 
7 87 13410 
7 88 14925 
7 91 8665 
7 95 14362 
7 99 10387 
8 10 12104 
8 38 12942 
8 54 10384 
8 80 14157 
8 94 9102 
9 27 10935 
9 45 8716 
10 22 11888 
10 28 14961 
10 50 13025 
10 54 10499 
10 56 15711 
10 94 7484 
11 38 14929 
11 40 6166 
11 42 11957 
11 74 14441 
11 79 15375 
11 88 5007 
11 98 5416 
12 29 12771 
12 44 6763 
12 61 5867 
12 68 10445 
12 89 2130 
13 47 13445 
13 65 7334 
13 70 14104 
13 81 5384 
13 87 8343 
13 100 7274 
14 43 14201 
14 46 11603 
15 19 4326 
15 25 12444 
15 36 11097 
15 39 9147 
15 53 10953 
15 69 6310 
15 72 10976 
15 91 13401 
15 95 4111 
15 99 10041 
16 17 7410 
16 29 14106 
16 64 10606 
16 66 10492 
16 67 14700 
16 84 7591 
16 92 8935 
17 29 12981 
17 66 3326 
17 84 9342 
17 92 15597 
18 26 14867 
18 48 11889 
18 86 12619 
18 90 5774 
19 36 15402 
19 39 8934 
19 53 6938 
19 69 2242 
19 72 12558 
19 75 12379 
19 95 7461 
19 99 12147 
20 21 8693 
20 23 12107 
20 49 7842 
20 50 11149 
20 56 8349 
20 57 12113 
20 60 4372 
20 96 11016 
21 49 4211 
21 50 12790 
21 56 10864 
21 60 10306 
21 84 14319 
21 96 2690 
22 51 12882 
22 54 7193 
22 55 13176 
23 27 7831 
23 57 2676 
23 60 12948 
24 37 11787 
24 41 15547 
24 68 14592 
25 36 2812 
25 39 15148 
25 73 14515 
25 91 8369 
25 95 12021 
25 99 15995 
26 48 4026 
26 59 10655 
26 70 7887 
26 90 10956 
27 57 6693 
28 32 1965 
28 33 8372 
28 52 10792 
28 55 7460 
28 78 11460 
29 44 14847 
29 66 12292 
29 67 10555 
29 89 14782 
29 92 15207 
30 31 2128 
30 46 15517 
30 82 9786 
30 97 10505 
31 46 15329 
31 82 8967 
31 97 11792 
32 33 6406 
32 52 8893 
32 55 7154 
32 78 9525 
33 52 3362 
33 55 9564 
33 78 3419 
34 48 15797 
34 58 14060 
34 70 13062 
34 76 8842 
35 51 8500 
35 71 5530 
35 83 6052 
35 85 10080 
36 39 15534 
36 72 14993 
36 91 5855 
36 95 9895 
36 99 13325 
37 62 6703 
37 86 10103 
38 40 11048 
38 80 5560 
38 98 11074 
39 53 14345 
39 69 10642 
39 73 15001 
39 95 13123 
39 97 14083 
40 88 9667 
40 98 866 
41 63 9506 
41 67 15425 
41 68 13560 
42 74 14176 
42 77 8433 
42 79 5264 
42 81 14972 
42 87 12487 
42 88 7230 
43 46 2895 
43 97 10321 
44 61 2377 
44 68 3719 
44 89 7661 
45 78 15627 
46 97 10383 
47 70 13650 
47 76 7970 
47 100 15064 
48 59 13510 
48 70 6570 
48 90 9318 
49 50 8605 
49 56 6890 
49 60 7545 
49 96 6682 
50 56 2800 
50 60 7179 
50 94 10687 
50 96 15280 
51 71 7602 
51 83 14549 
51 85 9349 
52 55 9568 
52 78 4427 
53 69 4715 
53 72 14679 
53 75 5735 
53 95 12781 
53 99 15067 
54 94 14180 
55 78 12852 
56 57 15631 
56 60 4475 
56 94 13391 
56 96 13485 
57 60 12020 
58 76 14349 
59 62 12581 
59 74 11185 
59 86 13620 
59 90 12708 
60 96 12966 
61 68 5596 
61 89 6131 
62 86 4739 
62 90 13016 
63 64 15330 
63 67 6525 
63 68 14882 
63 92 13175 
64 67 12450 
64 80 13747 
64 84 15673 
64 92 3768 
65 72 14276 
65 77 14631 
65 79 15814 
65 81 7278 
65 87 7689 
65 93 15719 
65 99 15546 
65 100 4793 
66 84 12421 
67 68 15689 
67 92 9161 
68 89 11370 
69 72 12636 
69 75 10262 
69 95 8766 
69 99 12522 
70 76 12595 
70 90 15736 
71 83 9824 
71 85 13774 
72 77 14167 
72 91 12380 
72 95 7372 
72 99 1674 
73 85 9916 
74 88 14351 
77 79 3217 
77 81 13290 
77 87 10130 
77 88 12569 
77 91 12936 
77 99 13836 
79 81 12901 
79 87 9868 
79 88 10373 
79 91 15559 
81 87 3160 
81 100 10182 
83 85 14306 
84 92 15434 
84 96 11648 
86 90 9389 
87 100 11684 
88 98 9195 
91 95 10415 
91 99 10794 
93 100 11785 
95 99 6177 
