            1
          500         625          83 414
     440      73      43     414     284     311      29     237     157     335
      77     132     190      89      76     114     191     240     309     156
      83     360     209     498     476     188       3     129     409     448
     264      18     489     217     154     130     254     271     246     500
      15     204     145     387     433     439      84     216     421     344
     123     133     380     249     481     340     442     408     265     218
     437     298     241     496     224     493     363     215     400     451
     342     118     146     349      78     425     203     449      64     357
     261     276     194
       3       7       9       5       3       6       5       5       8       8
       6       7       8       8       3       1       9       1       7       8
       1       5       3       4       5       6       8       3       9       3
       6       5       9       3       7       7       1       5       3       2
       3       2       8       7       2       6       9       4       4       6
       3       2       6       9       7       7       1       6       8       6
       5       3       6       1       2       3       7       2       2       7
       4       7       7       9       6       7       4       7       9       7
       9       1       6
   498   255     7   264   498     8   381   498     4
   264   193     8   278   255     8   264   271     4
   465   271     4   278   281     5   465   305     8
   281   354     9   465   496    10   498    34     7
   465   466     6   465   131     1   272   381    10
   272   418     8   280   271     6   305   492     3
   278   340     4   466   212     3   496   238     4
   145   281     8   146   340     7   418   141     5
   348   466     9   348   306    10   425   271     7
   156   425     8   272   273     9   366   492     6
   212   222     8    90   496     3   232   465    10
    91   232     1    91   163     6   224   255     8
   498   491     5   110   305     1   416   418     2
   403   418     6    23   498     5   387   222     4
   306   108     8   201   496     6   306   376     8
   489   491     9   249   496     5   272   134     2
   212   117     6   381   181     9   232   124     4
   255   482     9   203   117     4   137   201     7
   366   447     2   387   164    10   110   473     9
   355   238     5     3   348     6    13   141     3
    48   473     5   239   181     3   379   239     4
   416   234     3   466    86     5   131    53     9
   426   273     2   262   447    10     6   156     9
    23    12     6   272   423    10   222   350     7
   376   478     3   388   203     3   478    43     7
   156   133    10   476   133     4   496    87     5
   393   491     7    19    91     7   381   325     2
   492   171     2   497    91     7   423   469     9
   238   499     6   281   132     8   471   234     4
   376   129     1    48   111     7   373   340     4
   320     6     5   331   131     3   495   478     1
   172   212     1    64    34     6   475   496     7
   425   364     8   234   184     4    39   471     2
   390   117     4   388     5     6    43   420     7
   163    38     8   181   241     8   399   201     8
   222   195     3   192    23     9   242    91     3
   447   353     9    21   482    10   167   353    10
    12   479     2   472    38     9     5   189    10
   313   381     9   133   116     2    86    31     9
   497   318     1   308   203    10   116    17    10
   331   122     9   163   464    10   335   350     6
    82   425     3   366   289     9   369   249     6
   175   489     9   134   488     8   277     3     1
   251   262     3   366    24    10   129   144     9
   489   449     7   474   163     5   473   326     2
   338   369     4   477   272     3   132    10    10
   379    56     4   481   184     2   439   420    10
    10   188     6   195   351     2   175   357     9
   339    48     5    78   232     5   270   305     8
   251   480     9   195   206    10   438   403     7
    24    98     2   243   212     5    90   233     1
   383    48     3   434   277     7   216    86     1
   167   246     4    98   314     9   425   336     7
   278   250     5   348   405     9   191   264    10
   226   239     2    16   473     3   420   299     8
   462   376    10   336    67     2   364   431     7
    69   272     5   154    13     3    39    63     8
   339   446     9   271   349     1   142   108    10
    83   350     3   320   456     9   333   122     2
   207   438     9   158   238     8    90   414     5
   272   170     9   314   155     6   437   383     8
   478   367     2   272   176    10    88   387     5
   479   103     8   122    25     3   169   335     5
   425   382     1   260   188     2   163    47     6
   158   290     7   414   372     5    18    38     2
   486   354     3   363   439     2    23   284    10
    92    31     4   116   140     9   478   245     8
   479    96    10   290   328     6   388   254     1
   301   357     3    47   125     4   121   188     1
   471   112     5   458   390     3   141   341     2
    16     9     3   377   116    10   140   312    10
   237   469     8   228   447     7   465   428     2
   292   464     7   171    50     5    81   103    10
    61   191    10   303   167     3   367   442     3
   416   392     9   255   342     1   226   453     1
    36   418     3   348   236     7    74   438    10
   443   357     9   199    92     7   200   348     7
    73   479     9    19    99     2   455   250     7
   315   170     5   161   124     7   415   426     3
   311   181     3   118   326     3    58   193     9
   338   227     7    85    24     7    26   170     9
   431   105     2   151    73     1   479   218     7
   346   426     8   223   188     1   215    90     2
   499    52     8   234   487    10   494   489     2
    98    68     1   138    24     4   374   103    10
   200   153     3   392   123     2    61    28     4
    98    89     5   179   153    10   342   409     3
   269   273     1   239    77     1   284   177     3
   330    73     3    16   114     2   482   412     8
   293   350     7   185   192     8   494   319     6
   499   252    10   443   396     2   303   397     2
   339   148     7   277   352     6   106   167     5
   247   434     2   422   138     8   154   445     4
   206   202     8   408    31     9   355   235     1
   197   420     6    10    94     4   417   242     8
    83   279     7   144   334     4   337   482     9
   102    52     2   448   480     4   327   179     6
    42   340     7   328   485     4   148    79     7
   240   412     1   430   369     5   217   301     1
   272   150     3   406    36     8    27   132     1
   439   266     7   239   371     1   423   295     6
   238   194     2   216   229     2    74     2     3
   116   253    10   319   451     1    37   271     8
   389   390     9    51    13     9   177    57     6
   436   372     4   344   138     5   327   248     5
     9   231     6   220   235     6    32    19     7
   252   358     4   398   293     9    63   139     5
   480   130     3   343   382     3   186   364    10
    87   190     1    84   193     3   144   450     9
    59   353     6   184   410     5   113   406     1
   166    83     1    14   231     3   296   106     1
    20    84     6   240   302     6   430   401     2
   188   285     3   437   429     5    68   115     9
    38    15     3   281   196     2   295   104     4
   329   270    10   368   416     6   143   148     3
   347   131     8    42   427     8   472   283    10
   288   340     1   477    30     8   132   444     9
   301    35     9   142   317     2   356   190     8
   294   425     1   308   324     3   103   261     9
   219   231     2   174   496    10   458   394     2
   309   437     1   100   335     8   213   290     1
   494   183     2   297   199     1   327   149     5
    70   324     3   121   259    10   244   144     1
   263   455     8   124   391     4   434   304     8
   244   411     7   123   419    10   217   214     1
   323   223     6    33   412     8   413   176     2
   459   223    10   388   211     7   498    93     2
   184   375     3   121    54     5   310    61     4
   187   174     1   295   365     8   361   308     2
   178    27     4    89   490     3   468    39     2
   487   208     9   384   229     8    80   492    10
    58   256     1   180   311     3   367   298     8
    84   484    10   286   150    10   493   399     3
   195   258     7   326    11     4     6   136     6
   257   106     1    44   387     3   500   352     5
   113   424     4   433   337     1    26    45     7
   255    60     3   380    12     7   111    49     6
   465   400     9   405     1     2   276   174     2
   123   126     2     9   421     4   163    22     2
   495    46     4    66   328     8   429   173     8
   470   257     1    97    64     2   192   395     4
   388   457     3    71   405     7    74   119     5
   454    30     9   118   300     9   320   120     8
   435   455     2   421   461     1   267   197     3
    91   157     2   209   132     6    72   492     5
   440   320     5   402   320     8   360   186     6
   369   441     7   198   273     5   336    29     8
   321     2     4   143   385    10   279   160     9
    63   359    10    80   404     1   318   230     4
   291   141     5   282    17     8    80   345    10
   452   143     7   277   107     2   147   382     5
   305   287     3   282     8     7   316   212     5
   160   265     9   210   243     8   425   268     1
   332    85     1   135   498     6    15     7     4
   225   170     6   467   252     1   232    76     4
   101    84     2    69   322     7    55    68     7
   460   172     8   221   365     2   447   275     9
   352   162     3   123    40     6   438   204     1
    75   104     4    62   262     6   155    65     2
   432   249     2   146   307     5   378    13     3
   159   484     8   108   182     3   196   152     3
   165    20     9   410   463     3   168   263     4
   278     4     9   274   494    10    95   192     5
   483   206     2   414   109     4   175   407     1
    20   362     7   205   174    10    54   370     2
   128   335     3   386   293     3   127   303     9
   293    41     5   385   338     9   138    77    10
   427   216     4   203    81     1   488   179     6
   400   431     9   121   366     9   219    27     2
   188   173     9    98   360     9   401   406     2
   177   103     5   102   292     3   144   465    10
   321    43     1   205   281     2   198   208     3
   241   246     5    98   210     7   470   345     3
   353    39     3   256   464     8   361   364     2
   390    65     1   126   220     4    88   120    10
   146   390     2    56   268     7    69   273     9
    71   308     6   231   377     6   204   448     7
   484   376     4   478    33     6    13   320     7
     5    81     8   176   315     6     5    40     2
   127   298     5   396   130     1   373   309     7
   116   355    10   455   454     7   296    73     3
   284   472     7   491   290    10   215   193     6
   271   387     1    80   229     6   371   247    10
    86   254     7   154   460     9   354   308     3
   166   473     4    84   472     4   363   264     7
   117   285     3    53   265     7   210   417     4
   235    11     6   136   197    10     7   147     1
   256   148     2   438   410     9   342   228     4
   417   214     7    33   223     3   345   225     1
    91   246    10   474   289     3   354    82     7
   224   274     9   316   189     6   341   302     9
   348     6     2     3   475     6    66    38     2
   384   197    10   300    92     3    72   224     4
   196   383     5   246    59     7   362   311    10
   142   135     8   164   332     7   201   164     9
   265   266    10   369   128     2   117   384     8
   169    40     5   464   159     2     2   474     5
   434   351     4   258   163     7    12    36     6
   454   416     3   271   300     1   135   379     4
   406   495     9   366   362     4   283    90     3
   474   372     8   214   189     8    30   213    10
   150    98     4   452   426     6   146   375     8
   483   341     5   164   108     1   488   405     8
     9   140     6    45   348     3   373   403     8
   254   394     5   106   371     5   330   392    10
    47   257     9   233   278     4   292   109    10
   171   160     1   150   410     5   132   289     6
   485   494     9   106   470     1   447   409     9
   356   220     1
