1 
100 339 13  200262
19 
34 
43 
50 
60 
62 
63 
67 
89 
91 
94 
97 
99 
7515 
25906 
7800 
11858 
28211 
19085 
25920 
26444 
19823 
15744 
24678 
18258 
12005 
1 27 12149 
1 44 1058 
1 74 15325 
1 76 13064 
2 17 10242 
2 18 4180 
2 35 11371 
2 41 13254 
2 69 5871 
3 14 11342 
3 25 12995 
3 47 6080 
3 86 5873 
3 93 13595 
3 96 8441 
3 97 7681 
4 6 9082 
4 10 13418 
4 37 5743 
4 51 4589 
4 53 6508 
4 60 12928 
4 75 4864 
4 78 12815 
5 36 13990 
5 64 8880 
5 67 8482 
5 91 7735 
6 10 5268 
6 37 5352 
6 42 15655 
6 46 10803 
6 51 9045 
6 53 5107 
6 60 4842 
6 75 6984 
6 78 3736 
6 95 13298 
7 16 12355 
7 26 8914 
7 52 14871 
7 55 13094 
7 63 14569 
7 83 10716 
7 99 13077 
8 19 14057 
8 63 6744 
8 74 15174 
8 99 14988 
9 22 11800 
9 39 13726 
9 40 15113 
9 48 11855 
9 73 4917 
9 82 2962 
9 88 10433 
10 37 8155 
10 42 11320 
10 46 9847 
10 51 11756 
10 53 10375 
10 60 489 
10 75 12195 
10 77 11616 
10 78 3421 
10 95 11883 
11 16 6894 
11 19 14833 
11 25 13511 
11 26 9153 
11 45 7469 
11 52 11204 
11 79 9207 
11 80 8991 
11 81 15689 
11 92 5616 
11 100 12140 
12 33 13134 
12 48 9151 
12 57 10118 
12 88 15530 
13 66 6697 
13 76 11296 
13 87 14122 
14 47 11134 
14 66 9445 
14 86 12885 
14 90 12898 
14 93 9096 
14 97 6022 
15 24 9727 
15 38 11255 
15 72 5293 
15 85 10620 
15 98 13584 
16 26 7731 
16 45 12334 
16 52 5446 
16 55 15750 
16 61 13859 
16 79 5699 
16 80 6082 
16 83 12732 
16 92 11132 
16 100 6955 
17 18 13594 
17 30 10797 
17 41 12470 
17 58 15655 
17 69 12820 
17 70 14997 
17 71 9692 
17 77 11996 
18 35 11455 
18 41 12769 
18 69 8796 
19 25 4722 
19 26 11582 
19 63 10295 
20 22 9465 
20 48 14694 
21 34 4402 
21 50 4471 
21 54 6861 
22 39 8992 
22 48 15087 
22 82 13652 
23 32 8852 
23 90 13483 
24 28 7241 
24 38 3590 
24 40 15125 
24 72 4616 
25 26 13444 
25 63 15016 
26 52 12816 
26 63 13417 
26 79 13387 
26 80 13693 
26 83 15619 
26 92 14769 
26 100 14471 
27 44 11369 
28 38 7694 
28 40 12727 
28 72 11671 
28 93 15836 
29 34 15763 
29 54 12357 
29 56 5476 
29 89 11080 
30 31 14952 
30 58 12019 
30 59 11901 
30 62 14517 
30 69 15612 
30 70 9423 
30 71 14842 
30 94 10500 
31 49 6637 
31 59 15965 
31 61 14506 
31 65 7016 
31 69 14798 
31 94 7066 
31 100 15967 
32 87 7644 
32 90 15320 
33 57 4185 
34 50 8853 
34 54 3422 
35 69 7901 
36 43 3539 
37 41 14617 
37 51 3794 
37 53 6793 
37 60 7676 
37 75 7071 
37 78 8574 
38 40 12008 
38 72 7043 
39 82 13679 
40 73 10326 
40 82 14052 
40 88 11591 
41 51 13700 
41 71 15497 
41 77 12344 
42 46 9507 
42 60 11797 
42 68 6183 
42 71 15867 
42 77 13496 
42 78 12020 
42 84 9508 
42 91 13295 
42 95 8855 
44 74 15660 
44 76 12579 
45 52 14146 
45 59 12386 
45 79 10815 
45 80 10179 
45 81 8343 
45 92 2019 
45 100 14184 
46 53 13659 
46 60 10054 
46 68 11654 
46 75 15933 
46 78 7583 
46 84 8499 
46 95 2538 
47 86 1965 
47 93 8938 
47 96 6294 
47 97 5232 
48 57 13815 
48 73 13939 
48 82 14636 
48 88 8426 
49 61 10057 
49 65 5280 
49 89 9400 
49 94 12765 
49 100 14865 
50 54 10889 
51 53 9062 
51 60 11294 
51 75 8363 
51 78 12368 
52 55 13197 
52 61 8919 
52 65 11463 
52 79 3507 
52 80 4228 
52 83 10709 
52 92 13660 
52 100 1716 
53 60 9949 
53 75 2282 
53 78 8281 
54 56 13395 
55 56 12558 
55 61 8659 
55 83 3130 
55 89 13457 
55 100 13729 
56 61 14665 
56 83 15543 
56 89 7859 
57 88 14476 
58 62 2652 
58 70 3089 
58 71 10762 
58 85 15119 
58 98 10699 
59 70 13869 
59 79 14900 
59 80 14259 
59 81 6503 
59 92 14264 
59 94 8961 
60 75 11742 
60 77 11878 
60 78 3313 
60 95 12148 
61 65 7627 
61 79 11694 
61 80 12267 
61 83 8418 
61 89 10370 
61 100 8310 
62 67 15320 
