1 
100 351 14 135511
12 
14 
19 
25 
33 
36 
47 
66 
69 
70 
81 
84 
88 
99 
9803 
16399 
8420 
13727 
8861 
7917 
16625 
5980 
26226 
14185 
8141 
16088 
2266 
7099 
1 2 11224 
1 29 12245 
1 43 12245 
1 63 9361 
1 64 7268 
1 70 12395 
1 76 10105 
1 93 6625 
1 94 12441 
2 29 8882 
2 43 9080 
2 63 15367 
2 64 13801 
2 65 15695 
2 76 12259 
2 81 15548 
2 84 6439 
2 91 11733 
2 99 11674 
3 72 11693 
3 74 7015 
3 77 7205 
3 83 10428 
3 86 14882 
4 17 9074 
4 26 9546 
4 48 12016 
4 54 11005 
4 89 8195 
5 13 15424 
5 16 8269 
5 21 15516 
5 23 11333 
5 33 7221 
5 46 8768 
5 67 6949 
5 78 10372 
5 92 5214 
6 7 13189 
6 20 9194 
6 22 15428 
6 25 11538 
6 34 8294 
6 35 9176 
6 36 13307 
6 37 4637 
6 38 8087 
6 60 9912 
6 75 12445 
6 100 15587 
7 19 6583 
7 34 15457 
7 37 11364 
7 60 6706 
8 12 12072 
8 24 12502 
8 32 13062 
8 95 15117 
9 43 15309 
9 49 1677 
9 52 11392 
9 56 2771 
9 65 6670 
9 79 15929 
9 84 10436 
9 88 14573 
9 95 14194 
10 24 11161 
10 57 4745 
10 73 7067 
10 82 2230 
11 27 14615 
11 40 1930 
11 41 12711 
11 47 5774 
11 66 13883 
12 50 9588 
12 81 9916 
12 91 12926 
12 95 15160 
12 97 15159 
12 99 7651 
13 20 14516 
13 21 11238 
13 25 10906 
13 35 14342 
13 55 15040 
13 62 9210 
13 67 8490 
13 68 6735 
13 71 13354 
13 78 7201 
13 80 8805 
13 98 13652 
13 100 15194 
14 51 3242 
15 42 2265 
15 69 12688 
15 72 7610 
15 86 2566 
16 21 11747 
16 23 14894 
16 33 10600 
16 67 11132 
16 78 15692 
16 92 4735 
16 100 14795 
17 26 14693 
17 48 4459 
17 54 3981 
17 89 13624 
18 74 14307 
18 83 12306 
18 87 14126 
19 53 12955 
19 60 13199 
19 83 14914 
20 21 9088 
20 22 8778 
20 25 3636 
20 34 6691 
20 35 240 
20 36 6445 
20 37 13777 
20 38 2599 
20 60 15060 
20 100 6929 
21 22 9350 
21 25 7717 
21 34 13772 
21 35 9107 
21 36 8732 
21 38 10764 
21 67 11736 
21 78 14746 
21 92 15501 
21 100 4796 
22 25 11046 
22 34 7688 
22 35 8999 
22 36 2361 
