1 
100 316 24  659644
3 
8 
11 
12 
13 
15 
17 
25 
27 
33 
39 
41 
46 
51 
57 
64 
67 
71 
72 
85 
86 
89 
99 
100 
91770 
57201 
33771 
38627 
38330 
86696 
36439 
29125 
61470 
81275 
43134 
40254 
64040 
43968 
10589 
96985 
19054 
56177 
87994 
64089 
86239 
33806 
69971 
63963 
1 23 99387 
1 32 25985 
1 38 82863 
1 43 72835 
1 61 95814 
1 76 18329 
1 79 36412 
1 80 81354 
1 84 18157 
2 26 81822 
2 49 14100 
2 57 69966 
2 76 86785 
2 84 32504 
2 93 89074 
3 22 4376 
3 41 84583 
3 43 38148 
3 61 36115 
3 92 87960 
3 98 31953 
4 7 95117 
4 14 47287 
4 38 88372 
4 47 80433 
4 62 43987 
4 75 35091 
4 80 59287 
5 28 61131 
5 44 32917 
5 52 12206 
5 69 45833 
5 71 46466 
5 81 43209 
5 89 79503 
6 8 75508 
6 26 67910 
6 39 41826 
6 96 66077 
6 98 11624 
7 14 53345 
7 22 35817 
7 25 55482 
7 31 47808 
7 32 3680 
7 68 57297 
7 89 49984 
8 10 10218 
8 14 13344 
8 15 92282 
8 37 41115 
8 64 30871 
8 66 71986 
8 92 95772 
8 95 10199 
9 17 93186 
9 21 80494 
9 27 63179 
9 28 38835 
9 30 49034 
9 50 69092 
9 67 57987 
9 93 70217 
9 100 25521 
10 11 53029 
10 34 16346 
10 65 59232 
10 72 119 
10 77 68089 
11 25 24107 
11 30 88982 
11 44 5328 
11 74 21750 
11 77 58182 
12 17 44067 
12 22 54033 
12 71 87612 
12 78 7960 
13 15 24329 
13 45 17916 
13 60 80215 
13 86 57739 
13 97 83736 
14 33 30688 
14 44 64612 
14 52 44811 
14 53 96605 
14 78 21376 
14 80 66187 
14 82 93605 
14 94 27824 
14 100 3174 
15 16 49509 
15 49 64408 
15 52 44259 
15 65 83314 
15 75 54550 
15 83 82166 
15 89 92858 
16 25 62553 
16 27 44720 
17 79 14734 
17 83 66913 
17 91 20207 
18 36 42295 
18 38 62503 
18 43 47144 
18 61 64802 
18 63 7098 
18 70 79877 
18 86 67911 
18 97 98075 
19 34 97693 
19 44 52749 
19 57 68615 
19 59 98397 
19 70 76359 
20 71 12195 
20 75 35991 
20 81 26580 
20 84 6356 
20 92 94856 
21 34 88017 
21 45 27223 
21 53 90033 
21 86 66787 
22 34 67940 
22 87 87354 
23 38 29476 
23 47 46801 
23 49 85700 
23 52 62843 
23 58 76649 
23 90 85096 
23 98 41821 
24 32 42260 
24 37 96581 
24 38 53412 
24 40 38509 
24 71 55438 
25 28 72731 
25 37 18049 
25 46 29639 
25 65 89294 
25 83 67214 
25 84 64049 
26 61 93140 
27 31 90571 
27 56 26330 
27 61 99960 
28 30 94242 
28 33 20606 
28 46 11128 
28 50 89514 
28 77 46383 
28 79 35898 
28 90 30620 
29 60 36790 
29 73 72291 
29 76 35077 
30 37 84490 
30 81 69934 
30 88 82148 
30 93 96809 
31 37 59780 
31 39 29714 
31 45 19226 
31 65 95089 
32 42 66959 
32 43 31897 
32 44 62353 
32 66 70488 
32 78 58306 
32 89 78230 
32 92 17211 
33 38 49114 
33 89 20244 
34 38 69334 
34 52 15896 
34 53 41765 
34 65 13412 
35 62 78238 
35 63 91428 
35 92 8028 
36 39 77778 
36 50 62009 
36 88 99229 
36 98 17318 
37 45 95550 
38 73 43429 
38 82 13000 
38 88 28333 
39 54 95577 
39 56 23910 
39 68 31648 
39 74 92126 
39 75 92750 
40 78 58563 
40 86 6300 
40 90 74638 
41 55 55929 
41 85 39465 
42 51 55535 
42 53 39071 
42 55 78537 
42 59 67453 
42 72 98035 
42 89 77433 
42 100 20589 
43 58 93624 
43 60 71057 
43 100 11856 
44 61 63886 
44 83 89608 
44 86 15265 
45 52 71577 
45 55 52658 
45 56 24515 
45 65 36670 
46 49 19080 
46 74 65620 
47 78 16837 
47 98 50061 
48 55 6404 
48 71 72807 
48 72 97478 
48 89 1872 
48 91 35241 
49 51 40787 
49 74 44041 
49 82 35124 
49 83 14629 
49 84 88533 
49 87 63461 
50 51 78418 
50 66 45689 
50 97 8879 
51 71 67229 
51 84 42291 
51 97 25478 
51 99 92707 
52 55 68665 
52 76 18386 
53 81 46995 
53 82 14544 
53 86 70543 
54 55 20049 
54 79 70609 
54 90 27818 
55 56 47356 
55 69 7968 
55 73 79946 
55 78 47900 
55 79 73960 
55 99 4693 
56 69 43525 
56 70 26384 
56 87 45303 
57 96 76605 
57 99 84271 
59 62 75050 
59 69 61912 
59 70 79854 
59 84 91902 
60 88 83871 
61 89 68186 
61 97 83862 
62 64 36997 
62 72 36509 
62 80 19815 
62 87 36446 
63 79 34483 
63 94 3721 
63 99 68919 
64 68 4203 
64 70 38687 
64 95 84412 
65 93 66489 
66 94 52079 
67 70 80489 
67 88 22659 
67 97 98265 
67 98 86374 
68 89 91288 
69 93 98839 
70 72 20367 
70 83 35756 
70 90 34735 
71 79 25648 
71 89 30886 
72 92 82966 
73 91 65370 
74 99 35913 
75 97 26401 
76 80 56089 
77 89 75321 
78 83 10881 
78 88 1629 
78 89 93990 
79 87 79640 
80 83 38168 
81 85 1952 
82 84 92146 
82 89 40752 
82 90 34876 
82 98 89921 
83 90 96171 
83 93 2386 
84 95 32762 
85 93 7291 
87 93 69763 
88 94 69418 
90 92 92287 
91 94 53725 
91 95 62404 
95 96 18750 
