            1
          500         625          10 141
     265     146     157     242     391     353      74     225     246     407
      26      74      97      45      32      65      47      54      78      86
   340   471     4   471   344     2   340   427     8
   344   483    10   471   398     5   483   104     3
    13   344     5   137   398     8   144    13     3
   277   483    10   483   203     5   471   444     9
   104    15     6   277    84     6   344    68     4
   269   203     3   471   146     8   325   146     9
   483   199     7   440   340     9   335   325     2
   340   259     4   246   335     6    13   186     9
   203   326     3   471    25     8   402   471     2
   277   180     8    15   484     3   206   186     5
   440   176     9   474   203     5    16    68     7
   144   324     6   255    16     2    68   285     9
    68   475     6   302   483     2   439   104     3
   483     4     6   186    33     4     4   463     5
   255   208     9   180   105     8   246    63    10
    38   324     3   464    13     1    59   259     3
   402   290    10   225   325     7   104   196     2
   438   208     9   210   344     5   318   326     9
   285   158     4   190   104     4   471   215     5
   427    28     2   158   221     2   187   444     3
   196    35     7    84    24     8   215   248     1
   158    91     4   431   344     7    16   116     3
   132   463     9   226   438     8     9   137    10
   256   248     9   484   382     2   196   387     4
   187   434     5   186   347    10   326   314     1
   314    77     1   104   379     8   325    34     2
   247   471     4   226   304     1   158   135     1
   238   190     9   304   480     2    10    35     4
   429   144     4   228   269     3   348   340    10
   475   214     3   131   347     8   453    38    10
   426   215     7   484   213     8   146   201     8
    35   498     2   429   250     2   256    71     9
    71   267     4   146   164     2   484    74    10
   290   322     8   135   253     6    75   325     2
    81   453     1   121   471     3   325    60     6
   426    80     3    47   471     2   183   318     5
   204   158     1   225   281     6   319   164     5
   210   159     6   214   130     9   427   437     4
   303   105     7    91   442     1    84   107     4
   359   429     7   168   285     6   104    56     9
   249   429     5   314   458     4   196   396     3
    65   164     9   402   400     5   475    98     8
   431   235     9   167   267     4   310   104     1
   438   244     2   453    45     6   246   482     3
   159    20     3   119   199     8    47   476     2
   234   304     6   374   379     3    88   482     8
    24   371     7   290   372     9   346   146     3
   160   318     3   274   168     1   422   234     4
   325   467     9   201   184     8   405   458     8
   341   464     4   119    55     6   386   304     6
   426    37     8   244   430     9   145   379     6
   181    24    10   227   471     3    13   219     5
   253   299     2   448   277     4    10   443     9
   464   239     7   301   132     9   433   340     6
    28   268     8   263   277     2    37   237     6
