            1
          500        1000          10 103
     176     341     118      21     209     466     199     394     268       9
      26      74      97      45      32      65      47      54      78      86
    72   288     5    72   119     1   238   119     3
   238   194     2   288   340     1   317    72     5
   176    72     6   194   299     6   119   212     8
   176    84     1   371    72     3   229    72    10
   176   440     7   366   212     7   174   317     6
   224   317    10   234   238     8   303   340     8
   176   188     4   340    61     3   117   176     2
   257   317     6   183   371     5   316   212     5
   340   295     1   383   288     8   212    77     6
    47   366    10   195   366    10   174   150     5
    37   229     9   384   234     6    84    79    10
   229     5     8   304    37     3   250   183     3
     5   296     7   176   348     9   143    84     3
   371   202     7   250   214     3    40   296     8
   326   340     5    37   442     3   440   218     2
    65    72     4   400   117     4    63   195     5
   218   167     5   195    59     7   140   400     9
   280    59    10    61    46     9    40   375     1
   406    84     5    79   357     5    40     2     2
   422   440     5   314   143     6   143   159    10
   174   320     1   140    69     4   224   197    10
    67   304     8   195   146     3    70    69     3
   182   150     5   343   214     5     2   177     4
   309    65     7   327   195    10   422   392     7
    21    77     2   299   447     9   327   418     3
    69   464     5    69   324     2    25    47     5
    67   272     6   218    98     5   197   336     1
   218   318     2    38    70     8   340   374     5
   197   381     1   150   352     3   455     5     3
   442   412    10   177   211     2   207   309     5
   316   347     5   316   284     6   140   421     3
   244   343    10    61   276     1   175   340     6
    18   207     5    72   365     7    69   394     8
    88   400     3   176   420     7   280   161     8
   464   402     8   161   389     6   188   444     7
   343   349     4   368   159     7   371   473     3
   131    69     9   120    59     1   338   295     8
    63   376    10   329   365     4   470   418     5
   202   390     9   365   111     9    67   398     7
   209   176     8   100   207     6   320   480     5
   402   437     6    81   150    10   316   354     7
   304   198    10    43   442     8    56   272     3
   249   336     9    11   389     8   300   211     4
   212   377     7   105   197     4   421    16    10
    21   482     7   175   407     1   182    90     3
    74   194     3   347   494     5   178   473     6
   175   254     5   426   202     6   307   174     4
   234   243     6   314   158     3   224   267    10
    87   117     5   315   354     1   121   473     3
   234   225     7   244    86     5   392    78     8
    67   310     1    20   464     6   309   148     6
   461    69     8   435   111     8   139   296     1
   157    81     1   194   427     9   120    97     3
   132   119    10    16   434     2   393    70    10
   422    28     4   240   318     5   235   197     9
   436   225     5   398   201     3   270    65     6
    14   288     7   284   203     5   106   318     9
   257    83     2   489    46     7   100    54     5
   477    47     5    13   347     7   174   459     4
   312     2     5    53    11     7   194   172    10
    72   145     4    28   273     2    72    82     1
   293    77     6   154    81     1   476   348    10
   116   406     9    38   499     5   273   169     8
   335    53     5    20   430     6   407   333     4
    83   181     2   420   271     4   348   451     9
   455    60     3   387    46     5   248   105     2
    42   343     6   250   230     8    73   169    10
    86   266     3   426   358     1   490   333     5
    32   270     1   357   208     9   240    94     8
   248   173     4    62   273    10    57   266     8
   463   327     2   430   237    10   131   441     6
   490    30     5   315   332    10   350   296    10
   289     5     8     6   354     4   178   171     2
   485   280     4   302    69     3   430   363     4
   336    75     8   419   280     7   413   315     9
   285   374     7   134   480     8   299    15     2
    54   370     2   374   445     1   494   290    10
   234     1     5   335   141     7   304   261     9
   228   272    10    81   369    10   449   267    10
   456   333     7   244   264     3   498   307     4
     3   316     3   394   443     3   221   350     8
   239   235     2   137   167     8    52   225     4
    82   223     5     8    87    10   210   276     1
   179   400    10   354   308     9   493   366     3
   240    19     7   457   181    10   121   213     5
    65   138     7   264   133     2   354   328     7
   397   377     6   470   454    10   129   248     7
    24    38     5   376   341     7    58    62    10
   309   112     4   336   483    10   386   293     3
   114    87     4   308   388     4    23    52     9
    17   324     6   140    22     2   167   475     2
